Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00    8160/8160        CDataTable::findAllByClassifScoreList(data_table_struct**, long*, double*, long, long, long) [16]
[66]     0.0    0.00    0.00    8160         CDataTable::checkScoreList(double*, long, double) [66]
-----------------------------------------------
                0.00    0.00     112/1038        CCfgConfigTag::setConfigTagValue(char*, char*) [77]
                0.00    0.00     926/1038        CCfgConfigTag::addNewConfigTag(int, int, char*) [70]
[67]     0.0    0.00    0.00    1038         CCfgConfigTag::debugEntry(int, char const*, char const*, config_tag_struct*) [67]
-----------------------------------------------
                0.00    0.00       1/993         CDskShMem::deleteShMemObject() [122]
                0.00    0.00       1/993         CDskDiskMan::init(char*, char*, int, int, int, int) [252]
                0.00    0.00       2/993         CDskShMem::createShMemObject() [219]
                0.00    0.00       3/993         CCmdParser::CCmdParser() [158]
                0.00    0.00       3/993         CCmdResponse::CCmdResponse(long) [188]
                0.00    0.00       6/993         CCmdExec::doCmdActionTSnMkDir(char*, double*, long, long, long) [38]
                0.00    0.00       6/993         CCmdExec::doCmdActionTSnUpload(char*, double*, long, long, long) [18]
                0.00    0.00       6/993         CCmdExec::doCmdActionTSnDownloadAndProcess(char*, double*, long, long, long) [7]
                0.00    0.00      39/993         CAppExec::doProcessImage_DownloadAndProcess(data_table_struct*, long) [8]
                0.00    0.00     926/993         CCfgConfigTag::addNewConfigTag(int, int, char*) [70]
[68]     0.0    0.00    0.00     993         strSetEmptyUtil(char*) [68]
-----------------------------------------------
                0.00    0.00     926/926         CCfgConfigTag::addNewConfigTag(int, int, char*) [70]
[69]     0.0    0.00    0.00     926         strNCpyCaseUtil(char*, char*, int, int) [69]
-----------------------------------------------
                0.00    0.00     926/926         CCfgConfigTag::buildConfigTags() [281]
[70]     0.0    0.00    0.00     926         CCfgConfigTag::addNewConfigTag(int, int, char*) [70]
                0.00    0.00     926/926         strNCpyCaseUtil(char*, char*, int, int) [69]
                0.00    0.00     926/993         strSetEmptyUtil(char*) [68]
                0.00    0.00     926/1038        CCfgConfigTag::debugEntry(int, char const*, char const*, config_tag_struct*) [67]
-----------------------------------------------
                0.00    0.00      60/780         CDskDiskManExec::getNextThreadPtr(long, long) [87]
                0.00    0.00     720/780         CDskDiskManExec::waitThreadGroup(long, long) [115]
[71]     0.0    0.00    0.00     780         CDskDiskManExec::getThreadAtPtr(long) [71]
-----------------------------------------------
                0.00    0.00     390/390         CDataTable::findAllByClassifScoreList(data_table_struct**, long*, double*, long, long, long) [16]
[72]     0.0    0.00    0.00     390         CDataTable::debugEntry(int, char const*, char const*, data_table_struct*) [72]
-----------------------------------------------
                0.00    0.00     390/390         CAppExec::execTSn_TBLPATSAND(data_table_struct**, long*, double*, long, long, long) [17]
[73]     0.0    0.00    0.00     390         CAppExec::addDataHist(double) [73]
-----------------------------------------------
                0.00    0.00      30/174         CDskDiskManExec::resetAllThreadsByGroup(long) [116]
                0.00    0.00      72/174         CDskDiskManExec::initThread(dsk_diskman_thread_struct*) [82]
                0.00    0.00      72/174         CDskDiskManExec::destroyThread(dsk_diskman_thread_struct*) [83]
[74]     0.0    0.00    0.00     174         CDskDiskManExec::resetThread(dsk_diskman_thread_struct*) [74]
-----------------------------------------------
                0.00    0.00     139/139         CCfgConfigTag::loadConfigTagsValue(char*) [282]
[75]     0.0    0.00    0.00     139         strRemoveEolUtil(char*, int) [75]
-----------------------------------------------
                0.00    0.00       1/132         CCfgConfig::loadConfig(char*) [234]
                0.00    0.00       1/132         CAppMain::initSequences(int) [324]
                0.00    0.00       1/132         CAppMain::initTablespace(int) [325]
                0.00    0.00       1/132         CAppMain::initTableMetadata() [329]
                0.00    0.00      12/132         allocData(int) [107]
                0.00    0.00     116/132         allocDataArray(int, int) [80]
[76]     0.0    0.00    0.00     132         errMsgIfNull(char const*, char const*, char const*, void*) [76]
-----------------------------------------------
                0.00    0.00     117/117         CCfgConfigTag::loadConfigTagsValue(char*) [282]
[77]     0.0    0.00    0.00     117         CCfgConfigTag::setConfigTagValue(char*, char*) [77]
                0.00    0.00   26695/53390       strNCmpCaseUtil(char*, char*, int, int) [59]
                0.00    0.00     112/44997       strNCpyUtil(char*, char*, int) [60]
                0.00    0.00     112/1038        CCfgConfigTag::debugEntry(int, char const*, char const*, config_tag_struct*) [67]
-----------------------------------------------
                0.00    0.00       4/117         CCfgConfig::loadConfig(char*) [234]
                0.00    0.00       5/117         CCfgDiskGroup::loadConfig(int, CCfgConfigTag*) [287]
                0.00    0.00       6/117         CCfgHostServer::loadConfig(CCfgConfigTag*) [296]
                0.00    0.00       9/117         CCfgDiskDev::loadConfig(void*, void*, int, int, CCfgConfigTag*) [164]
                0.00    0.00      12/117         CCfgModule::loadConfig(int, CCfgConfigTag*) [150]
                0.00    0.00      21/117         CCfgParam::loadConfig(int, int, CCfgConfigTag*) [121]
                0.00    0.00      60/117         CCfgRemoteUnit::loadConfig(int, CCfgConfigTag*) [140]
[78]     0.0    0.00    0.00     117         CCfgConfigTag::findConfigTagByName(char*) [78]
                0.00    0.00   26695/53390       strNCmpCaseUtil(char*, char*, int, int) [59]
-----------------------------------------------
                0.00    0.00       1/116         CAppMain::initSequences(int) [324]
                0.00    0.00       1/116         CAppMain::initTablespace(int) [325]
                0.00    0.00       1/116         CAppMain::initTableMetadata() [329]
                0.00    0.00       1/116         CAppMain::terminateSequences() [331]
                0.00    0.00       1/116         CAppMain::terminateTablespace() [332]
                0.00    0.00       1/116         CAppMain::terminateTableMetadata() [334]
                0.00    0.00       2/116         CAppMain::initImageTableList() [330]
                0.00    0.00       2/116         CCmdExec::doCmdActionTSnMkDir(char*, double*, long, long, long) [38]
                0.00    0.00       2/116         CCmdExec::doCmdActionTSnUpload(char*, double*, long, long, long) [18]
                0.00    0.00       2/116         CCmdExec::doCmdActionTSnDownloadAndProcess(char*, double*, long, long, long) [7]
                0.00    0.00       5/116         CAppExec::doProcessImage_Upload(data_table_struct*, long) [34]
                0.00    0.00       9/116         CCfgContext::initDefaults() [242]
                0.00    0.00       9/116         CCfgContext::resetDataLocation(char*) [243]
                0.00    0.00      10/116         CAppMain::initDataTableList() [328]
                0.00    0.00      15/116         CAppExec::doProcessImage_Convert(long, image_table_struct*, char*, char*) [143]
                0.00    0.00      15/116         CAppExec::doProcessImage_Reproj(long, image_table_struct*, char*, char*) [142]
                0.00    0.00      15/116         CAppExec::doProcessImage_Simpl(long, image_table_struct*, char*, char*) [141]
                0.00    0.00      24/116         CAppExec::doProcessImage_DownloadAndProcess(data_table_struct*, long) [8]
[79]     0.0    0.00    0.00     116         strNCatUtil(char*, char*, int) [79]
-----------------------------------------------
                0.00    0.00       1/115         CCfgConfigTag::init(int, char*) [283]
                0.00    0.00       1/115         CCfgDiskGroup::loadConfig(int, CCfgConfigTag*) [287]
                0.00    0.00       1/115         CDskRoundRobin::init(int) [304]
                0.00    0.00       1/115         CDskPathMan::init(int, char*, char*) [258]
                0.00    0.00       1/115         CDskSuperBlockMan::init(int, char*, char*) [316]
                0.00    0.00       1/115         CDskDiskGroup::init(long, long, long, long, char*, char*, char*) [293]
                0.00    0.00       1/115         CDskDiskManExec::init(void*, int) [312]
                0.00    0.00       1/115         CDskDiskMan::init(char*, char*, int, int, int, int) [252]
                0.00    0.00       1/115         CSequence::CSequence(int) [342]
                0.00    0.00       1/115         CTableSpace::CTableSpace(int) [272]
                0.00    0.00       1/115         CTableMetadata::CTableMetadata(int) [310]
                0.00    0.00       1/115         CImageTable::CImageTable(char*, char*, char*, char*, int) [268]
                0.00    0.00       1/115         CExtSched::CExtSched(int) [339]
                0.00    0.00       2/115         CDataTable::findAllByClassifScoreList(data_table_struct**, long*, double*, long, long, long) [16]
                0.00    0.00       3/115         CCfgModule::loadConfig(int, CCfgConfigTag*) [150]
                0.00    0.00       3/115         CCfgConfig::init(int, int, int) [237]
                0.00    0.00       3/115         CDskBlockMan::init(int, char*, char*) [190]
